track_name,artist,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity
Song 15,Artist 3,0.8007119710117998,0.6287082438106669,-0.15733367318655267,0.3791321148699188,0.8921369040602699,0.7650560747100221,0.2528493277488637,0.8991557125642702,62.52253280714606,98
Song 16,Artist 22,0.7078762567872363,0.3646402112988744,-14.3229094278271,0.28775034824531354,0.7380113662074205,0.11854234258395638,0.4813240260504831,0.13976796822600324,158.353146367896,86
Song 17,Artist 2,0.63002528125395,0.7426532798108454,-12.81697940667537,0.10668540712414441,0.6253941363083633,0.5436399417071267,0.24398908818048026,0.37170424699825316,158.98245209845243,48
Song 18,Artist 24,0.29637526492543265,0.5748829571303072,-12.323056962644074,0.04585193935905254,0.47924342949343196,0.17991217345273,0.29720419020624095,0.47245020916640196,154.52906259628438,53
Song 19,Artist 44,0.8084031325520022,0.5810103021315223,-10.68374385959503,0.17362871961007206,0.4039677645072374,0.34510451901925976,0.2899631296755961,0.8643713050859861,94.00368826693419,60
Song 20,Artist 30,0.8154796068079665,0.5329791535488274,-3.280038724375811,0.3815299212384333,0.07595314249008811,0.5753279175556552,0.33654277266994725,0.9179222296177831,160.46846618661817,60
Song 21,Artist 38,0.6694547525761796,0.5473107539391241,-15.284158120815803,0.14927902318497202,0.3594318735552219,0.45065971362643736,0.38670477409935317,0.47749795952188245,125.15977591263231,42
Song 22,Artist 2,0.8153201328284511,0.7888206529596166,-4.47999585929141,0.2789869858378424,0.8191211731039209,0.3420014650624894,0.15126884427689247,0.7375241503208625,104.85697306404029,90
Song 23,Artist 21,0.688613578893341,0.19268333139818397,-11.893796338285131,0.3694146448307567,0.7272203669158976,0.2610707447455898,0.2879259885942961,0.5519118701998106,135.03959516450797,22
Song 24,Artist 33,0.35501326990755905,0.40092653017943397,-7.96289232675983,0.07181298303030288,0.1944462285105185,0.6717277245670323,0.4216629682922137,0.5571154945301701,61.48092552724488,77
Song 25,Artist 12,0.40547084549085033,0.1679530274235003,-7.349189335473878,0.3489430477356192,0.4199470062274943,0.11505148025185097,0.25840162122688015,0.33638458780640296,77.15530531209026,51
Song 26,Artist 22,0.3609418397812806,0.7779215986727058,-12.543027256221311,0.06409802610082145,0.7350508823026901,0.3440823012238401,0.17530589586810785,0.2844128089842976,149.07522458043152,50
Song 27,Artist 44,0.4829443124209819,0.3450716692482695,-9.747695895883897,0.4832622762209583,0.06064609930697027,0.7230060574201138,0.3446190839103346,0.344804544035435,89.29939304593836,62
Song 28,Artist 25,0.22922234923267523,0.9076873688369959,-11.73937650704606,0.254429182431171,0.34865332710179336,0.6766796403679742,0.42069532810960536,0.5728788061685174,131.76109407944995,26
Song 29,Artist 49,0.6636904132534196,0.5739206199933644,-18.617344276267612,0.09232453170074115,0.7666571131865529,0.3207534099784374,0.07841313181732609,0.12478190811877565,106.21231233876355,20
Song 30,Artist 27,0.45241566116654486,0.820674794337509,-11.25669222366347,0.1843441452961023,0.3635080777531114,0.6104866908810467,0.3995557175332522,0.871161602702945,162.57669345591137,80
Song 31,Artist 42,0.6917919765355567,0.9810382920543651,-18.052132148928955,0.21843989566172548,0.06985318025829677,0.6585286645670875,0.41974156983279703,0.2328411531173098,174.28983671959722,33
Song 32,Artist 28,0.4890474657241738,0.8558099735109135,-11.89958401839357,0.3839288053167379,0.4882809316790263,0.7111099392029039,0.25768531741487305,0.28707537534067856,166.02776740442286,71
Song 33,Artist 16,0.7112102517295923,0.8802943840103712,-8.141632003364363,0.37684341731677246,0.7755682454264659,0.43560461523938243,0.4924875455683103,0.5405347499804993,92.4743993632316,25
Song 34,Artist 15,0.45546842709818003,0.46718604582836026,-8.411702013129984,0.31373144256191887,0.5312569886578438,0.16356870884376945,0.4040187533182891,0.7035975513866874,83.29954428552988,29
Song 35,Artist 47,0.3955208961769273,0.5965503357334058,-6.747574419833593,0.07084674202807661,0.20365119739280862,0.20424726120314532,0.3981481542030496,0.1813696965327377,116.9321872344882,90
Song 36,Artist 44,0.5720280907200547,0.32849970763897385,-18.094769840907475,0.09275329836208332,0.34581565812364323,0.23655573923328338,0.3865273584854323,0.37004049291508784,60.880098100341634,49
Song 37,Artist 3,0.7196677690189546,0.27650178972410755,-6.957535089391243,0.06500332190986718,0.40511102506373897,0.47504198464769243,0.1177736464482233,0.9233734147382036,63.09712714358181,40
Song 38,Artist 37,0.46125245333989806,0.5549570911954305,-13.757038866071058,0.297042935978024,0.5213397184384742,0.026247699302886753,0.14775389890385487,0.32299152176380386,126.39487675476,79
Song 39,Artist 7,0.9024861138917805,0.6355440817303786,-12.019081077257779,0.4410264519254739,0.6834159231773518,0.5088339750239746,0.2587955591589913,0.36609262330367487,122.45392849983432,93
Song 40,Artist 21,0.2293897450067347,0.4053441213065719,-2.8402749215458845,0.22822424588229046,0.08898625587657187,0.2914833907425856,0.16880195748175963,0.8110237170253285,179.3498386842312,82
Song 41,Artist 9,0.5134595237866841,0.6124991659871503,-19.819391917408996,0.09720712349971818,0.8006868297158097,0.23619344199171374,0.2368584375503182,0.14268226693688696,84.22102024365097,61
Song 42,Artist 39,0.9256854136401856,0.8987144342621527,-8.23174733318789,0.28786031607150414,0.011078732714468032,0.7035972565825012,0.4498088494653143,0.4949211934876252,90.97247149925622,70
Song 43,Artist 18,0.6109789124360655,0.6010494263050294,-8.025720397997848,0.40964106409554074,0.33304710120682973,0.36800191646463914,0.42094710134567115,0.4226742497839197,73.6248770791544,83
Song 44,Artist 4,0.517603206731089,0.748731786679456,-12.06680447312876,0.3760217895262064,0.024678278975391887,0.07604243642615423,0.333517945315992,0.3690987459223535,170.10516115844936,95
Song 45,Artist 25,0.6263902128124688,0.8247834706221147,-15.259442857833276,0.44309637424401027,0.35367680281076214,0.6613974144209976,0.4361541774129966,0.34284465493804983,153.3373493350141,75
Song 46,Artist 14,0.6319434314435635,0.9898559037598985,-15.306519234768977,0.15339300667945654,0.4732313389859914,0.03811300594920528,0.40269757505776216,0.17766798913134782,158.6806933748217,99
Song 47,Artist 9,0.7487358164747302,0.6428776619592816,-2.325806606784948,0.11309785628853193,0.46051324792336057,0.5813993793345573,0.24304321932840073,0.3676019549489015,168.33165455574104,60
Song 48,Artist 26,0.29576729706684923,0.8261651340663274,-11.15951252434285,0.4423119132521306,0.14906551232543883,0.6191249774165322,0.14047931842247532,0.1365945423083183,122.98799840710059,51
Song 49,Artist 2,0.38751233691207854,0.9663843866993872,-13.382212740216561,0.33562895013345106,0.581166459086051,0.28208208474308655,0.28139046800420264,0.76381928409777,114.14318297408684,34
Song 50,Artist 20,0.6354080092579324,0.9499687530195461,-11.02444852337194,0.169245886403626,0.0403006054542014,0.6598302850222294,0.38130299713784754,0.4384936248643099,99.64697683987399,81
Song 51,Artist 28,0.8503374554072916,0.22697366389994222,-6.612191970812773,0.3763270642748044,0.6857161381191739,0.41252752468516274,0.24638881942831686,0.47731825747192486,130.70575372174267,46
Song 52,Artist 47,0.6214000191078302,0.46575307744616984,-17.084868635104968,0.41125682455057655,0.8519799905941916,0.3706349226182375,0.3500473594027538,0.8595553984826119,114.5134076147787,47
Song 53,Artist 7,0.3789476448427551,0.3915910549961197,-11.011323295725246,0.31518955536374355,0.3057919444360061,0.03632262517495404,0.09244734183096963,0.6593467362820377,114.18787039266901,83
Song 54,Artist 44,0.7098835849251843,0.1782325134553144,-8.242312577792262,0.35018437274235925,0.46551544354289875,0.23202335491912474,0.38660213136713156,0.10685023784080183,172.43134364773667,78
Song 55,Artist 8,0.7549315703355309,0.6699166974198645,-1.028332902971325,0.20012475413247982,0.34101925025293295,0.7448079767082398,0.4157211289518779,0.9016985995170922,178.08378171349563,77
Song 56,Artist 47,0.37867711430298456,0.7623141518764021,-14.949444358491615,0.2785739203246588,0.006039351273653959,0.3134591706268,0.3680770351012435,0.30157279608105453,155.5781267195497,21
Song 57,Artist 35,0.48329666463222115,0.8633152859201951,-12.814985041675088,0.2715964019485579,0.34728705260560433,0.4373604164454147,0.4852686143868645,0.19147205704588002,150.8109708296314,55
Song 58,Artist 14,0.6007456051479225,0.21049920069643765,-12.412828201551525,0.4270629397427705,0.7125482333352119,0.42561734318740146,0.4219934258572882,0.7529089516237498,141.6669794134922,90
Song 59,Artist 17,0.5724208930123083,0.8887996682877645,-7.889236847102343,0.4231827105354476,0.5363899579651337,0.47234487185815466,0.4563921775444422,0.5254057184867105,79.92898228002164,32
Song 60,Artist 36,0.4922135646644026,0.6786330072528279,-12.865358939199966,0.41968662528658074,0.09113392315364303,0.049064764514626096,0.47010698755594166,0.46870498111531494,67.09269850507854,34
Song 61,Artist 40,0.42322638088198317,0.7335515216246585,-9.329761494006089,0.025295174845983582,0.7624255407244066,0.28974100383898266,0.4106065963432139,0.3120776177303305,142.88715781359159,79
Song 62,Artist 4,0.27498866537139754,0.9195616031862736,-4.364193403099412,0.37978183254506637,0.4779768103967186,0.5785026191060434,0.3534164789029246,0.5653507663829709,147.4543466707891,41
Song 63,Artist 2,0.2401139725605267,0.662285143938926,-5.892288117755928,0.3841646672532823,0.7575510255702085,0.16044820085838635,0.05257336161235518,0.3332269144221993,65.63675893177677,82
Song 64,Artist 6,0.9189061226623988,0.4022792714348516,-11.07262706974829,0.34562183497046806,0.5221993669065265,0.16286270203708836,0.2596215889504061,0.8663455544940074,171.36621002746176,94
Song 65,Artist 42,0.8353573580716923,0.8425965982803938,-2.7156764465166217,0.38300703578789724,0.5037196003541459,0.008072485351219783,0.30702303438006245,0.28292380777321385,70.9368767333613,93
Song 66,Artist 4,0.4661788928470405,0.42675329097558146,-8.837195008122743,0.42414577831842015,0.09473326667731115,0.3499855412865678,0.18681362260159984,0.8517018778873905,94.30806405254428,44
Song 67,Artist 29,0.9176006638448423,0.1308052997384762,-9.20188320995575,0.2457531459688571,0.15062375982476517,0.7061875045387377,0.19314700110656244,0.5754946118682535,140.68677753584453,67
Song 68,Artist 18,0.7075774283182275,0.8475890559087248,-19.316244681216837,0.26098410247445464,0.874822730846932,0.041520754869847215,0.48252173706957435,0.8042149138109549,80.38471132853716,62
Song 69,Artist 26,0.5618907122319818,0.41067293039314806,-0.2661403928567685,0.07986274731746743,0.2056380720792937,0.1528949675968021,0.4512698893412357,0.7059190964818117,66.64990661306933,57
Song 70,Artist 44,0.5697692433288537,0.7964510708812063,-17.540583829407467,0.20498042386273366,0.8797069061913312,0.24806763067420406,0.4321305524757669,0.6921908447212363,99.73757869969798,60
Song 71,Artist 34,0.2624633083964447,0.4264821051993509,-15.377381751447068,0.32881528635765644,0.478721435871837,0.5853797892513704,0.23270531076774978,0.37569393654079736,151.91658898262148,64
Song 72,Artist 10,0.2687781104438608,0.8749612179772495,-18.96606325516946,0.39459189255069177,0.12221014235754342,0.5125084742420692,0.056164347684011545,0.298812391751373,109.64144147823124,59
Song 73,Artist 36,0.6518306944258392,0.29755947257286286,-7.199940663261726,0.12426036689178106,0.08937198247832366,0.33275512366548404,0.08610001090507134,0.2792532935286699,138.3567506289527,36
Song 74,Artist 14,0.6152772892593505,0.9770925386789829,-15.5059764605464,0.08615499159643299,0.187977663635166,0.6072551514067006,0.19048836569792166,0.8286129085006504,129.5542916673764,76
Song 75,Artist 31,0.35954592126817175,0.8017828973092277,-16.39979125054553,0.33826016216023624,0.8330735970228023,0.48770480932552157,0.05708431084805465,0.797362797220167,62.666217843069646,21
Song 76,Artist 48,0.9096459071612677,0.20281413332835715,-18.228888315535173,0.02090234409195711,0.3727352018954041,0.7168326397257753,0.05771740186183916,0.4744874988104612,178.6247984454848,81
Song 77,Artist 15,0.7859720378534019,0.6091989579699044,-17.933820857519688,0.10561884046751832,0.35589084119362296,0.6544213993109544,0.462471485739085,0.21254392147198642,64.97137065832653,28
Song 78,Artist 8,0.285098451513086,0.9868305810175613,-8.306585991148225,0.033954262565097794,0.2818856349631566,0.20225088487136045,0.3677713259535743,0.42491441418083964,176.1363285178182,87
Song 79,Artist 14,0.8981968292654694,0.523958907424433,-6.235842682668091,0.10010485657033805,0.13235566550992955,0.21715086210736018,0.18903019553066872,0.6264419360163747,125.98370140372778,36
Song 80,Artist 23,0.9306861564008077,0.26389642493942495,-12.05242023071198,0.1070332543642425,0.4390660774731658,0.10028518063390851,0.10969005992042893,0.4862426813079599,175.57908324780797,69
Song 81,Artist 40,0.9469484315227469,0.5363005304353116,-10.402058368158535,0.2060833254801892,0.11704300426002483,0.2695717805739652,0.2802360730527847,0.7631608782105457,73.77043192966025,59
Song 82,Artist 21,0.24190336600801254,0.5612118902937294,-6.280645280340318,0.21311701984954684,0.7519322127440948,0.7996351349752755,0.052405772384464006,0.9479793989136776,118.84902230226159,77
Song 83,Artist 16,0.7527766675932567,0.767518249805799,-19.65240419629041,0.4396459858929141,0.33335728764777584,0.32460093489204883,0.47228618473616485,0.26246227518156234,80.34049102392703,94
Song 84,Artist 45,0.6094368276237417,0.728961267844814,-13.537386858594429,0.2648526619994361,0.33732321100361673,0.17639074775128513,0.23666680372502624,0.49070319671063656,66.11698524269309,40
Song 85,Artist 18,0.7293736129090209,0.4622950392372825,-0.5380450385930713,0.3672342874938974,0.4266057856348403,0.6099863075804425,0.23105072985679975,0.4663363166326987,134.10349380747738,37
Song 86,Artist 47,0.9264889579806012,0.29622079674467783,-8.397755406090639,0.06998593180173797,0.39971494184917644,0.4339768027701249,0.225767123411802,0.3588186528366082,84.93401051540297,74
Song 87,Artist 24,0.7160225076312793,0.6805487509923965,-14.915508402050135,0.12821060262257306,0.8953721757533895,0.11968115962156203,0.08119774867449414,0.26838118921224613,130.52364219450553,48
Song 88,Artist 26,0.8277229056780304,0.47953354109795365,-9.565399067275738,0.35741285166976483,0.49084300909647227,0.30455174492869264,0.33724500790632195,0.15583829901621035,73.48373783387828,43
Song 89,Artist 25,0.8501515289831311,0.21904859001279736,-13.146930237581692,0.045345901024893484,0.07938153341088362,0.3315757724314747,0.379851628832759,0.8540514196401436,99.83837657192433,93
Song 90,Artist 45,0.8288605728229888,0.9105150711127471,-9.355100223474018,0.2535668778770015,0.5461896074192369,0.6030637604553749,0.35425642891473064,0.45687139303337,153.79590696638965,36
Song 91,Artist 41,0.5195686062852058,0.722099671848689,-17.485169763867024,0.3076971035182082,0.13642586358289197,0.01653709511352357,0.11229597199822744,0.5223611907250415,112.44618262106252,37
Song 92,Artist 29,0.3669323131782729,0.7148654708009333,-17.34570692361445,0.3090299091451909,0.027843880258207776,0.2152157174386484,0.31047807561601665,0.8794007409707785,135.32944978768037,61
Song 93,Artist 15,0.4974887014656889,0.8403254883205066,-17.129152759212143,0.031007749408660176,0.8736679383095234,0.41407704105241766,0.30626801787751423,0.7598469058885556,137.69495288946553,64
Song 94,Artist 45,0.8689226815825825,0.5766955107895729,-1.2036041614631654,0.17461184203000904,0.6961850023811075,0.21507739396227468,0.44078485457362193,0.21092607449960657,161.25060527847523,36
Song 95,Artist 1,0.3099536162690191,0.8335489855622115,-5.3420216331731645,0.32551551250359395,0.8820980931723903,0.5027472379351992,0.22060744626904116,0.580606972466581,98.99073532879696,92
Song 96,Artist 25,0.5849946265192947,0.5482816781599051,-16.752362106753584,0.09151987335163685,0.4300906032200182,0.3854939834196933,0.2171686746467454,0.47591443504162523,142.4754675099021,33
Song 97,Artist 7,0.37492105431839584,0.16045785992413908,-16.233018324687972,0.35379951119746555,0.47903177803407854,0.28936820388766454,0.3283371764231835,0.7776294116919483,175.39389684553987,68
Song 98,Artist 9,0.6359790629200868,0.4647232792249199,-5.383410502582473,0.3780441002305638,0.1515032603272172,0.7593669014964098,0.3348826940747809,0.7155976654701568,147.62920012294416,48
Song 99,Artist 24,0.8473538914917529,0.5477184045819016,-16.87672310415652,0.4913452114141497,0.22221668400082703,0.505727599349166,0.2611783522966057,0.6868448636244112,118.78445720612935,23
Song 100,Artist 1,0.8602699764788126,0.7481823234690662,-15.308774133303427,0.12072415753107651,0.7546942934125453,0.10395309781435298,0.2493767130486895,0.38946311015791235,135.68609333903152,39
Song 101,Artist 44,0.3775138952615591,0.19592085711580692,-0.7330633435920197,0.4160627204797353,0.32056708240583476,0.4480733579547164,0.2723664517870472,0.7842191708393663,148.76194773157297,66
Song 102,Artist 8,0.8807702797614098,0.22601668479440412,-14.893869505431363,0.26974235692095394,0.7441334764167771,0.6245854825607209,0.43747038477649036,0.14453260125563205,133.4730918832647,28
Song 103,Artist 24,0.6439165541159633,0.3373154223711548,-6.767352992577065,0.19926204614920323,0.6381123518583286,0.5667917579942379,0.2575251055642595,0.23568116621734214,62.0010976187807,96
Song 104,Artist 11,0.46266368502523514,0.339848554033794,-0.42737425198939194,0.07874084351608542,0.15945383274467897,0.13767138343620752,0.4729693063864201,0.385279782031225,83.3728197224671,98
Song 105,Artist 17,0.7311358966873999,0.7589661206131562,-12.514064657204147,0.37304269111401805,0.45670172950776794,0.7779359992320827,0.2768016936183467,0.1652863249088891,157.25618606585593,46
Song 106,Artist 8,0.5612502409730865,0.325657594505438,-19.649680182758754,0.1332116475889698,0.6096485893668452,0.35905091659728483,0.47714031193140116,0.29974513590448787,92.71807767749816,34
Song 107,Artist 35,0.48349069259169086,0.6697882570217029,-15.117054191552516,0.19828256089906196,0.2115334933234426,0.12722000299220904,0.4247743558410841,0.8056283355482304,147.78745434733608,38
Song 108,Artist 35,0.7288132732224949,0.5448464651244442,-3.382456173165891,0.05002026891073685,0.7476196594680692,0.14415660330251834,0.2130940951771231,0.9060138071215674,104.65442582900384,71
Song 109,Artist 33,0.38654311582271594,0.6159649403614607,-2.7078232808992664,0.4046561195933691,0.49034489179066815,0.0785879937512644,0.4386386395834772,0.3589120024080619,122.62611937895318,45
Song 110,Artist 5,0.4476893967643239,0.8542962668604662,-4.629612709524176,0.3879624915063888,0.1487178453983429,0.6428144867479475,0.09952847789050186,0.3248384333905125,68.15679597832845,45
Song 111,Artist 42,0.5258388833662035,0.4639433513941219,-17.73780361846854,0.37213559842030997,0.5246859835481422,0.09762439545747892,0.4662712289043565,0.3379087544094629,81.74706732596515,45
Song 112,Artist 39,0.39026163040485407,0.7938202393578435,-4.089792566071937,0.16373288503610559,0.8997424237403226,0.10010020571339756,0.33423958178730123,0.33606122424821727,174.86363562230815,65
Song 113,Artist 41,0.5039015650860629,0.4798324535956186,-1.6264440601299146,0.10327043564765948,0.1354693424970722,0.6803772918086701,0.07447583683504004,0.13054065485807706,166.8165664136297,68
Song 114,Artist 28,0.6286047689037579,0.41848423890512454,-7.987809149075278,0.3260255669457103,0.7350812371075753,0.27568326755804773,0.3399155256428652,0.8878788943814419,138.27301330788603,72
Song 115,Artist 7,0.7557303956830013,0.9627644595818985,-1.182492873238703,0.25815986437434535,0.18657810286880216,0.02468632344645796,0.4884114443651403,0.2816434203347791,115.15735168628848,22
Song 116,Artist 9,0.7753961398314289,0.2659338286110669,-3.4632223257624517,0.10556118411422796,0.7041494965140785,0.0415162396147287,0.08141029457658301,0.4570034629691942,141.09135514742687,85
Song 117,Artist 8,0.8170927639075198,0.1813032645198471,-6.660569660181855,0.34923741010393455,0.6611201308092719,0.11373635736311645,0.29960946940103883,0.10823385032982258,134.23323469127268,61
Song 118,Artist 12,0.7581587427074734,0.7938873329819307,-8.456295265765037,0.49574068727422577,0.27044044704038916,0.17071467838055165,0.3865074573917176,0.8292618272777986,128.22627067255345,38
Song 119,Artist 34,0.7107795703226818,0.16142473481868244,-13.02852665516059,0.37866540211617805,0.2932408058080048,0.5321169553907243,0.41461636401478913,0.7214837427866796,67.10124862362503,36
Song 120,Artist 33,0.37812985346935246,0.8533710916327265,-16.8142510951439,0.37519346560909367,0.7132692527666272,0.1258610240014626,0.23622235939435812,0.9047426298976478,135.93631327938084,52
Song 121,Artist 48,0.5001671696540186,0.49347405672151917,-7.900921546189183,0.476150121406684,0.4153009606985814,0.0950995129416576,0.14187495162570934,0.7643731573169392,152.2704053485402,95
Song 122,Artist 23,0.5582861681601707,0.9239623095627226,-13.63776892763761,0.11740945643595305,0.657736225840628,0.6117753131810234,0.06905402544757273,0.36665053524425545,179.28979855746906,68
Song 123,Artist 24,0.2621684912700157,0.7493795750097151,-2.6712266494470915,0.2914639831622914,0.1331857326292513,0.5368442270879316,0.31087677069375114,0.3106923549191601,61.329426311317164,75
Song 124,Artist 37,0.5962775909729069,0.6493642003071618,-0.13326125282743018,0.49023042321626403,0.7673020037113982,0.348259377164189,0.25380998162042484,0.693058861420299,147.6208143972812,82
Song 125,Artist 35,0.527251873704917,0.9543761173519891,-4.95144474768855,0.09934117326568379,0.6397962450140873,0.4394478171840832,0.47693497781736993,0.4094958587589245,128.61471791231764,22
Song 126,Artist 44,0.8015819367700505,0.4569844357468489,-18.190366094258984,0.35612094053337007,0.8162485279513505,0.24958721626113478,0.0772722084717094,0.5812827633897241,112.0862611297148,68
Song 127,Artist 40,0.9334255015657031,0.9586782428856698,-14.226288089387237,0.3011888700665129,0.1191351411314752,0.38600033618828855,0.35842790455070256,0.1053188503724997,75.3084209485645,74
Song 128,Artist 22,0.6170037789819385,0.22150114967908624,-17.817807364685006,0.30150996425057935,0.5337130503245379,0.40533811918619667,0.061234799954025726,0.15260284642840397,109.09021783618515,45
Song 129,Artist 27,0.44201479120818776,0.5353794477391715,-6.989767044165685,0.35488190120963603,0.5392085265362927,0.30978981694247676,0.12714537951974422,0.5550627500044035,102.52526195833623,91
Song 130,Artist 35,0.23255058747362958,0.3429201001529754,-4.696182708884306,0.4662161229803284,0.31811466649210424,0.7252577685377303,0.2541105499652754,0.5811608994809403,96.33958667744906,71
Song 131,Artist 1,0.893482497667697,0.5858585010173741,-1.4865033823857643,0.3956393311286422,0.412619782112332,0.012849491984804918,0.2546925992612907,0.738735002790442,147.70555479866493,26
Song 132,Artist 35,0.8893367864589946,0.24581249010242617,-11.236553071760246,0.0469453296397808,0.03418340696086813,0.625737010472997,0.35856524432013975,0.21217052168036749,144.08706255411167,65
Song 133,Artist 37,0.3897426259919309,0.8573766942790391,-1.9724870082311141,0.4293094495403414,0.6712740347643108,0.09950626499305947,0.4595958656904905,0.536205621193262,130.68241091770938,65
Song 134,Artist 47,0.7215583423299856,0.8617670643831016,-2.4421768191734494,0.12825983836435165,0.49439023146285666,0.6380378884297596,0.33756447151171437,0.2652804977669353,172.63977759520466,35
Song 135,Artist 14,0.25657591031732696,0.9597126814511311,-13.656085664692029,0.20091879907345853,0.0519669466822564,0.49272953254137697,0.479090794033179,0.17921670162829048,101.98252610170253,43
Song 136,Artist 3,0.32466157393193973,0.23920492679491262,-2.6219874891885797,0.24163175053394342,0.612680303664437,0.6746224727491219,0.44672703794509894,0.4489214249514714,89.25623252522155,80
Song 137,Artist 1,0.3626068299398684,0.6609992958144917,-12.48655496236547,0.25083488036147344,0.42010386950806916,0.07801146051271797,0.3130249079888556,0.23883615087569865,138.70839757180795,73
Song 138,Artist 5,0.4208704601295724,0.5268135778303327,-14.062614508794384,0.22888659164257125,0.031015133482500002,0.4471845072798193,0.4252063779134723,0.2885146814634708,83.85768731248835,81
Song 139,Artist 26,0.946873531272028,0.4099453588398099,-7.018506824112139,0.4699295812236149,0.8726469541632859,0.40087030420975767,0.3391599246456353,0.3699213928890765,97.80126086201095,20
Song 140,Artist 14,0.7226937918978611,0.41638614502079696,-13.43237544229838,0.35888912367873177,0.8542009287804965,0.564954546370687,0.08535102391567721,0.3204801406317168,86.95229280898619,68
Song 141,Artist 39,0.48815137353441496,0.47151419554607704,-7.3958250334171165,0.32296191005921904,0.4616121745324778,0.42743244151494064,0.3832541254667795,0.17445260279505445,68.29842812622014,44
Song 142,Artist 27,0.7528255293822644,0.7344329947200577,-7.803363890026109,0.043924173335811945,0.08430517863531918,0.4325876537064834,0.0927087985703058,0.17642880813074696,159.29984899628082,29
Song 143,Artist 9,0.8864407562518297,0.6384574524413392,-8.731221453030823,0.45387839852497985,0.6791590994387326,0.34367675486085175,0.3173372512563706,0.26426200294904295,90.54486515059934,99
Song 144,Artist 15,0.9190268055558847,0.513713361485018,-12.391605915344046,0.4565072921640302,0.44273799009515613,0.24706753920587268,0.366188092636203,0.14297530976560813,116.76330040116248,35
Song 145,Artist 15,0.24339792331828056,0.16834006933265988,-9.030005566970464,0.3945022704464491,0.2722027304604419,0.38581148900175377,0.07993742369488487,0.632488466725388,65.19783279051744,77
Song 146,Artist 26,0.49589134895609743,0.16998880967106136,-8.070290500291568,0.023374017830537195,0.4422763597757011,0.09479388701472047,0.1538575942669393,0.34422770903256666,143.92073595031718,91
Song 147,Artist 42,0.2800670494519133,0.10210545156320044,-9.086262230090531,0.04749452051725921,0.470199730864918,0.7692106711864679,0.46205250451774244,0.33778407260371035,99.6673202767549,48
Song 148,Artist 13,0.4517450485977224,0.9709294493863778,-11.111610944975968,0.12810737708887507,0.5064405291201053,0.5715286109012786,0.3273415215048034,0.3821985501021004,149.36840733950518,25
